image,FE?,start time,end time,duration
01.jpg,True,0,20.39117184485076,20.39117184485076
02.jpg,False,20.39117184485076,35.36006747110514,14.96889562625438
03.jpg,True,35.36006747110514,52.725898270786274,17.365830799681135
04.jpg,False,52.725898270786274,69.29446359543363,16.568565324647352
05.jpg,False,69.29446359543363,77.86154793878086,8.567084343347233
06.jpg,False,77.86154793878086,90.76234753167955,12.900799592898693
07.jpg,False,90.76234753167955,96.34278467629338,5.580437144613825
08.jpg,True,96.34278467629338,101.89551154803485,5.55272687174147
09.jpg,False,101.89551154803485,114.6636391870561,12.768127639021259
10.jpg,True,114.6636391870561,125.36466347821988,10.701024291163776
11.jpg,False,125.36466347821988,131.97620979050407,6.61154631228419
12.jpg,False,131.97620979050407,138.37716501485556,6.400955224351492
13.jpg,False,138.37716501485556,142.03241551300744,3.6552504981518723
14.jpg,False,142.03241551300744,145.5771015980281,3.5446860850206576
15.jpg,False,145.5771015980281,155.26708889758447,9.689987299556378
16.jpg,True,155.26708889758447,164.2665146535146,8.999425755930133
17.jpg,False,164.2665146535146,177.36776651925175,13.10125186573714
18.jpg,True,177.36776651925175,185.46925945114344,8.101492931891698
19.jpg,False,185.46925945114344,189.94756264722673,4.478303196083289
20.jpg,False,189.94756264722673,198.3688430985203,8.421280451293569
21.jpg,True,198.3688430985203,208.41460798849585,10.045764889975544
22.jpg,True,208.41460798849585,223.61465962597867,15.20005163748283
23.jpg,False,223.61465962597867,232.7036013698089,9.088941743830219
24.jpg,False,232.7036013698089,239.51532738585956,6.81172601605067
25.jpg,False,239.51532738585956,247.54931462241802,8.03398723655846
26.jpg,True,247.54931462241802,255.47316513262922,7.923850510211196
27.jpg,False,255.47316513262922,262.17251052177744,6.69934538914822
28.jpg,True,262.17251052177744,269.7413614275865,7.568850905809086
29.jpg,False,269.7413614275865,271.7386549128569,1.9972934852703474
30.jpg,False,271.7386549128569,276.5406335038715,4.801978591014631
31.jpg,True,276.5406335038715,281.44119203067385,4.900558526802342
32.jpg,False,281.44119203067385,285.6405903242412,4.199398293567356
33.jpg,False,285.6405903242412,293.6353567247279,7.9947664004866965
34.jpg,False,293.6353567247279,298.54174911935115,4.9063923946232535
