image,FE?,start time,end time,duration
01.jpg,True,0,14.828578384651337,14.828578384651337
02.jpg,False,14.828578384651337,21.508354960227734,6.679776575576398
03.jpg,True,21.508354960227734,32.92721071127744,11.418855751049705
04.jpg,False,32.92721071127744,35.22576832110644,2.298557609829004
03.jpg,True,35.22576832110644,39.72659784184361,4.50082952073717
04.jpg,False,39.72659784184361,45.36011198615597,5.6335141443123575
05.jpg,False,45.36011198615597,48.34040586078481,2.980293874628842
06.jpg,False,48.34040586078481,54.80739675677614,6.46699089599133
07.jpg,False,54.80739675677614,57.69484217875288,2.887445421976736
08.jpg,True,57.69484217875288,61.32865251932526,3.6338103405723814
09.jpg,False,61.32865251932526,69.4752806245524,8.146628105227137
10.jpg,True,69.4752806245524,75.54315819173644,6.067877567184041
11.jpg,False,75.54315819173644,79.59814385960635,4.054985667869914
12.jpg,False,79.59814385960635,83.82634715366294,4.228203294056584
13.jpg,False,83.82634715366294,85.82915981962287,2.0028126659599366
14.jpg,False,85.82915981962287,87.26179879816482,1.432638978541945
15.jpg,False,87.26179879816482,89.17822008991789,1.9164212917530676
16.jpg,True,89.17822008991789,99.3314419005037,10.15322181058582
17.jpg,False,99.3314419005037,99.93349315375963,0.6020512532559223
18.jpg,True,99.93349315375963,101.86273614803213,1.9292429942724993
17.jpg,False,101.86273614803213,103.76559302085661,1.9028568728244863
16.jpg,True,103.76559302085661,108.0140653843846,4.248472363527981
17.jpg,False,108.0140653843846,112.06408796719916,4.050022582814563
18.jpg,True,112.06408796719916,117.83071065529657,5.766622688097414
19.jpg,False,117.83071065529657,120.31439126875193,2.4836806134553626
20.jpg,False,120.31439126875193,134.71446783462306,14.400076565871132
21.jpg,True,134.71446783462306,139.59954539866885,4.885077564045787
22.jpg,True,139.59954539866885,145.59785314212786,5.998307743459009
23.jpg,False,145.59785314212786,148.40241737237375,2.8045642302458873
24.jpg,False,148.40241737237375,150.50018439501582,2.097767022642074
25.jpg,False,150.50018439501582,155.71438496815972,5.2142005731438985
26.jpg,True,155.71438496815972,164.5826043424022,8.868219374242472
27.jpg,False,164.5826043424022,167.13263257521612,2.550028232813929
28.jpg,True,167.13263257521612,172.6852255594422,5.552592984226067
29.jpg,False,172.6852255594422,174.8183597849711,2.13313422552892
30.jpg,False,174.8183597849711,177.386334429204,2.5679746442328906
31.jpg,True,177.386334429204,180.5519464888057,3.165612059601699
32.jpg,False,180.5519464888057,182.28520104193012,1.733254553124425
33.jpg,False,182.28520104193012,186.18524011243426,3.9000390705041355
34.jpg,False,186.18524011243426,189.75419716945908,3.568957057024818
