image,FE?,start time,end time,duration
01.jpg,True,0,7.5113432894140715,7.5113432894140715
02.jpg,False,7.5113432894140715,11.477649167340132,3.966305877926061
03.jpg,True,11.477649167340132,14.813987380330218,3.3363382129900856
04.jpg,False,14.813987380330218,19.9630271736969,5.149039793366683
05.jpg,False,19.9630271736969,22.472270722690155,2.509243548993254
06.jpg,False,22.472270722690155,26.538931317045353,4.0666605943551986
07.jpg,False,26.538931317045353,32.139876542656566,5.600945225611213
08.jpg,True,32.139876542656566,35.372653586324304,3.2327770436677383
09.jpg,False,35.372653586324304,45.54126767204434,10.168614085720037
10.jpg,True,45.54126767204434,48.08468473589164,2.5434170638473006
11.jpg,False,48.08468473589164,51.0784539993474,2.9937692634557607
12.jpg,False,51.0784539993474,54.60500739463896,3.5265533952915575
13.jpg,False,54.60500739463896,56.40872309963743,1.8037157049984671
14.jpg,False,56.40872309963743,58.555361135149724,2.1466380355122965
15.jpg,False,58.555361135149724,62.70766388128686,4.1523027461371385
16.jpg,True,62.70766388128686,65.4742889663321,2.7666250850452343
17.jpg,False,65.4742889663321,68.25666963776166,2.7823806714295642
18.jpg,True,68.25666963776166,72.09016864695877,3.833499009197112
19.jpg,False,72.09016864695877,77.12362067565846,5.033452028699685
20.jpg,False,77.12362067565846,80.70704341004603,3.583422734387568
21.jpg,True,80.70704341004603,84.52362396293029,3.816580552884261
22.jpg,True,84.52362396293029,96.55926852878474,12.035644565854454
23.jpg,False,96.55926852878474,99.32603640439629,2.7667678756115492
24.jpg,False,99.32603640439629,101.92608790488157,2.6000515004852787
25.jpg,False,101.92608790488157,105.34328803869721,3.4172001338156406
26.jpg,True,105.34328803869721,107.64410427340772,2.30081623471051
27.jpg,False,107.64410427340772,109.61127305836999,1.9671687849622685
28.jpg,True,109.61127305836999,114.65944655472413,5.0481734963541385
29.jpg,False,114.65944655472413,115.99277623553644,1.3333296808123123
30.jpg,False,115.99277623553644,118.29286345078435,2.3000872152479133
31.jpg,True,118.29286345078435,122.51110667482135,4.218243224036996
32.jpg,False,122.51110667482135,125.11494674802816,2.603840073206811
33.jpg,False,125.11494674802816,129.14348191884346,4.028535170815303
34.jpg,False,129.14348191884346,134.193831858458,5.050349939614534
