image,FE?,start time,end time,duration
01.jpg,True,0,7.26021474742447,7.26021474742447
02.jpg,False,7.26021474742447,14.04267520349822,6.78246045607375
03.jpg,True,14.04267520349822,21.94316079415148,7.900485590653261
04.jpg,False,21.94316079415148,36.49312225438189,14.549961460230406
05.jpg,False,36.49312225438189,40.526522577158175,4.033400322776288
06.jpg,False,40.526522577158175,43.47641336120432,2.949890784046147
05.jpg,False,43.47641336120432,45.576566390227526,2.100153029023204
04.jpg,False,45.576566390227526,47.87687515342259,2.300308763195062
05.jpg,False,47.87687515342259,49.07675831855158,1.1998831651289947
06.jpg,False,49.07675831855158,55.498854764853604,6.422096446302021
07.jpg,False,55.498854764853604,62.09829538196209,6.599440617108485
08.jpg,True,62.09829538196209,63.76571697811596,1.667421596153872
09.jpg,False,63.76571697811596,65.06052094243933,1.2948039643233642
08.jpg,True,65.06052094243933,70.29849323420785,5.2379722917685285
09.jpg,False,70.29849323420785,74.79856771131745,4.500074477109592
10.jpg,True,74.79856771131745,77.29851035538013,2.499942644062685
11.jpg,False,77.29851035538013,80.59797778422944,3.2994674288493115
12.jpg,False,80.59797778422944,80.69927108325646,0.10129329902702011
13.jpg,False,80.69927108325646,83.17946651115199,2.4801954278955236
14.jpg,False,83.17946651115199,87.1838286430866,4.004362131934613
13.jpg,False,87.1838286430866,92.26708273394615,5.083254090859555
12.jpg,False,92.26708273394615,94.81797353134607,2.5508907973999158
13.jpg,False,94.81797353134607,97.8846122105897,3.066638679243624
14.jpg,False,97.8846122105897,99.6181513175834,1.7335391069937032
15.jpg,False,99.6181513175834,106.83487246950972,7.216721151926322
16.jpg,True,106.83487246950972,108.85168717152555,2.016814702015836
15.jpg,False,108.85168717152555,111.2518507129571,2.4001635414315388
16.jpg,True,111.2518507129571,116.36858628093614,5.116735567979049
17.jpg,False,116.36858628093614,120.15179938368965,3.783213102753507
18.jpg,True,120.15179938368965,127.45227524952497,7.300475865835324
19.jpg,False,127.45227524952497,129.33561741167796,1.883342162152985
20.jpg,False,129.33561741167796,131.53551941009937,2.19990199842141
19.jpg,False,131.53551941009937,134.01891992118908,2.4834005110897124
20.jpg,False,134.01891992118908,138.20414051550324,4.18522059431416
21.jpg,True,138.20414051550324,144.68748418430914,6.483343668805901
22.jpg,True,144.68748418430914,154.30434319592314,9.616859011613997
23.jpg,False,154.30434319592314,165.10463055764558,10.80028736172244
24.jpg,False,165.10463055764558,169.60451841398026,4.499887856334681
25.jpg,False,169.60451841398026,175.8881727293192,6.283654315338936
26.jpg,True,175.8881727293192,186.55519882641966,10.667026097100461
27.jpg,False,186.55519882641966,192.65579906044877,6.100600234029116
28.jpg,True,192.65579906044877,199.1067655676743,6.45096650722553
29.jpg,False,199.1067655676743,202.25581357919145,3.149048011517152
30.jpg,False,202.25581357919145,205.35626828327077,3.1004547040793113
31.jpg,True,205.35626828327077,209.77591777179623,4.419649488525465
32.jpg,False,209.77591777179623,213.22317823034246,3.447260458546225
33.jpg,False,213.22317823034246,217.92298931535333,4.699811085010879
34.jpg,False,217.92298931535333,224.8237669931841,6.900777677830774
