image,FE?,start time,end time,duration
01.jpg,True,0,20.337657227995805,20.337657227995805
02.jpg,False,20.337657227995805,45.259666869955254,24.92200964195945
03.jpg,True,45.259666869955254,51.807567626063246,6.5479007561079925
04.jpg,False,51.807567626063246,57.46504627338436,5.657478647321113
05.jpg,False,57.46504627338436,62.157305209868355,4.692258936483995
06.jpg,False,62.157305209868355,67.16410471171548,5.0067995018471265
07.jpg,False,67.16410471171548,76.69551880743529,9.53141409571981
08.jpg,True,76.69551880743529,80.52563467324944,3.8301158658141503
09.jpg,False,80.52563467324944,87.97563349189295,7.4499988186435075
10.jpg,True,87.97563349189295,93.87586808617925,5.900234594286303
11.jpg,False,93.87586808617925,101.96430475547095,8.088436669291696
12.jpg,False,101.96430475547095,106.94508624104492,4.980781485573971
13.jpg,False,106.94508624104492,110.0649614893482,3.1198752483032877
14.jpg,False,110.0649614893482,114.09722051485733,4.03225902550912
15.jpg,False,114.09722051485733,119.16523744838196,5.068016933524632
16.jpg,True,119.16523744838196,123.76700175080623,4.601764302424272
17.jpg,False,123.76700175080623,129.097728671215,5.330726920408779
18.jpg,True,129.097728671215,138.98038530167833,9.882656630463316
19.jpg,False,138.98038530167833,144.71392064201063,5.73353534033231
20.jpg,False,144.71392064201063,151.5470087431022,6.833088101091562
21.jpg,True,151.5470087431022,155.06427561523742,3.517266872135224
22.jpg,True,155.06427561523742,160.76378160098102,5.699505985743599
23.jpg,False,160.76378160098102,166.04813548736274,5.284353886381723
24.jpg,False,166.04813548736274,170.5486650451785,4.500529557815753
25.jpg,False,170.5486650451785,176.8501243510691,6.301459305890603
26.jpg,True,176.8501243510691,181.9853370867495,5.135212735680398
27.jpg,False,181.9853370867495,185.5864881088346,3.601151022085105
28.jpg,True,185.5864881088346,191.3023793976172,5.715891288782586
29.jpg,False,191.3023793976172,197.13560070142557,5.833221303808386
30.jpg,False,197.13560070142557,202.83820870090858,5.702607999483007
31.jpg,True,202.83820870090858,209.3881968701753,6.549988169266726
32.jpg,False,209.3881968701753,219.3907674427901,10.002570572614786
33.jpg,False,219.3907674427901,221.49101943218557,2.100251989395474
34.jpg,False,221.49101943218557,227.75797546947433,6.2669560372887645
