image,FE?,start time,end time,duration
01.jpg,True,0,21.755933612585068,21.755933612585068
02.jpg,False,21.755933612585068,26.83906103184563,5.083127419260563
03.jpg,True,26.83906103184563,31.172821945059695,4.333760913214064
04.jpg,False,31.172821945059695,36.47251492306532,5.2996929780056234
05.jpg,False,36.47251492306532,38.77234932432475,2.2998344012594316
06.jpg,False,38.77234932432475,42.072704217905994,3.3003548935812432
05.jpg,False,42.072704217905994,45.772183246182976,3.6994790282769827
06.jpg,False,45.772183246182976,61.42254937144753,15.650366125264554
07.jpg,False,61.42254937144753,64.15647780100699,2.7339284295594553
08.jpg,True,64.15647780100699,66.93963145033922,2.7831536493322346
09.jpg,False,66.93963145033922,81.9230195266864,14.983388076347183
10.jpg,True,81.9230195266864,85.62311287288321,3.700093346196809
11.jpg,False,85.62311287288321,89.6896759661322,4.066563093248988
12.jpg,False,89.6896759661322,93.85644821512687,4.1667722489946755
13.jpg,False,93.85644821512687,94.99131222965661,1.1348640145297395
14.jpg,False,94.99131222965661,97.05828863491479,2.066976405258174
15.jpg,False,97.05828863491479,101.49196181778098,4.433673182866187
16.jpg,True,101.49196181778098,105.92490288709814,4.432941069317167
17.jpg,False,105.92490288709814,107.44199147215113,1.5170885850529885
18.jpg,True,107.44199147215113,109.85861647660204,2.416625004450907
19.jpg,False,109.85861647660204,111.35846717748791,1.4998507008858724
20.jpg,False,111.35846717748791,112.57824335207988,1.2197761745919706
21.jpg,True,112.57824335207988,116.87992755569576,4.301684203615878
22.jpg,True,116.87992755569576,129.67974757491902,12.799820019223262
23.jpg,False,129.67974757491902,132.5796952517412,2.899947676822194
24.jpg,False,132.5796952517412,133.67981948504166,1.1001242333004484
25.jpg,False,133.67981948504166,137.97967956849607,4.299860083454405
26.jpg,True,137.97967956849607,139.4131274329702,1.4334478644741466
27.jpg,False,139.4131274329702,140.6131560600479,1.2000286270776996
28.jpg,True,140.6131560600479,145.59654995768506,4.983393897637143
29.jpg,False,145.59654995768506,146.82978805004677,1.2332380923617166
30.jpg,False,146.82978805004677,148.01324105096865,1.1834530009218724
31.jpg,True,148.01324105096865,149.6465829678491,1.633341916880454
32.jpg,False,149.6465829678491,151.37984126353695,1.7332582956878468
33.jpg,False,151.37984126353695,153.17981126674567,1.7999700032087276
34.jpg,False,153.17981126674567,157.42986982213915,4.25005855539348
