image,FE?,start time,end time,duration
01.jpg,True,0,8.75957732621464,8.75957732621464
02.jpg,False,8.75957732621464,13.959469051944325,5.199891725729685
03.jpg,True,13.959469051944325,19.89363677983056,5.9341677278862335
04.jpg,False,19.89363677983056,28.143405215989333,8.249768436158774
05.jpg,False,28.143405215989333,34.043448737997096,5.900043522007763
06.jpg,False,34.043448737997096,38.06172866982524,4.018279931828147
07.jpg,False,38.06172866982524,42.94348849335802,4.881759823532775
08.jpg,True,42.94348849335802,48.161273212434025,5.217784719076008
09.jpg,False,48.161273212434025,57.28163093535113,9.120357722917106
10.jpg,True,57.28163093535113,63.71497975764214,6.433348822291009
11.jpg,False,63.71497975764214,67.69834208852262,3.9833623308804817
12.jpg,False,67.69834208852262,70.58157536003273,2.8832332715101074
13.jpg,False,70.58157536003273,72.96507315360941,2.38349779357668
14.jpg,False,72.96507315360941,78.18197305058129,5.216899896971881
15.jpg,False,78.18197305058129,80.76514204920386,2.5831689986225683
16.jpg,True,80.76514204920386,84.04871384051512,3.2835717913112603
17.jpg,False,84.04871384051512,87.34880379514652,3.300089954631403
18.jpg,True,87.34880379514652,91.93200498155784,4.583201186411316
19.jpg,False,91.93200498155784,95.1821576168004,3.250152635242557
20.jpg,False,95.1821576168004,97.56575813743984,2.3836005206394475
21.jpg,True,97.56575813743984,100.83227347576758,3.2665153383277357
22.jpg,True,100.83227347576758,110.63281731263851,9.80054383687093
23.jpg,False,110.63281731263851,113.04987568318029,2.417058370541781
24.jpg,False,113.04987568318029,116.23597048447118,3.186094801290892
25.jpg,False,116.23597048447118,118.9360438658041,2.7000733813329134
26.jpg,True,118.9360438658041,122.3361707679287,3.4001269021246117
27.jpg,False,122.3361707679287,124.73628020644537,2.4001094385166653
28.jpg,True,124.73628020644537,128.73637642743415,4.00009622098878
29.jpg,False,128.73637642743415,130.9361924775585,2.1998160501243547
30.jpg,False,130.9361924775585,133.1361441273766,2.1999516498181038
31.jpg,True,133.1361441273766,136.05314137533423,2.9169972479576245
32.jpg,False,136.05314137533423,140.62198885684484,4.568847481510602
33.jpg,False,140.62198885684484,143.22190955159022,2.5999206947453786
34.jpg,False,143.22190955159022,146.02158808449167,2.799678532901453
