image,FE?,start time,end time,duration
01.jpg,True,0,13.510561194329057,13.510561194329057
02.jpg,False,13.510561194329057,20.14413594760117,6.633574753272114
03.jpg,True,20.14413594760117,24.073622747324407,3.929486799723236
04.jpg,False,24.073622747324407,28.978537242481252,4.904914495156845
03.jpg,True,28.978537242481252,30.478307990008034,1.4997707475267816
04.jpg,False,30.478307990008034,36.895729671785375,6.417421681777341
05.jpg,False,36.895729671785375,40.49563290292281,3.599903231137432
06.jpg,False,40.49563290292281,51.37878125341376,10.883148350490956
07.jpg,False,51.37878125341376,55.66216094518313,4.283379691769369
08.jpg,True,55.66216094518313,59.478824706951855,3.816663761768723
09.jpg,False,59.478824706951855,63.545543513289886,4.066718806338031
10.jpg,True,63.545543513289886,64.99546288969577,1.4499193764058873
09.jpg,False,64.99546288969577,75.57856819758308,10.583105307887308
10.jpg,True,75.57856819758308,80.5789784208173,5.000410223234212
11.jpg,False,80.5789784208173,86.44575242581777,5.8667740050004795
12.jpg,False,86.44575242581777,88.76337377468008,2.3176213488623034
13.jpg,False,88.76337377468008,91.1800297976879,2.4166560230078176
14.jpg,False,91.1800297976879,93.01349045545794,1.833460657770047
15.jpg,False,93.01349045545794,96.41359407280106,3.4001036173431203
16.jpg,True,96.41359407280106,100.88012372443336,4.4665296516323
17.jpg,False,100.88012372443336,103.98017231433187,3.100048589898506
18.jpg,True,103.98017231433187,110.41355400925386,6.433381694921991
19.jpg,False,110.41355400925386,117.14887508770335,6.735321078449488
18.jpg,True,117.14887508770335,118.34818092695787,1.1993058392545208
19.jpg,False,118.34818092695787,119.9971030978777,1.6489221709198318
20.jpg,False,119.9971030978777,122.73039257817436,2.733289480296662
21.jpg,True,122.73039257817436,128.8304829437402,6.100090365565848
22.jpg,True,128.8304829437402,140.9138178465073,12.083334902767092
23.jpg,False,140.9138178465073,143.4140221020789,2.500204255571589
24.jpg,False,143.4140221020789,145.91407021257328,2.50004811049439
25.jpg,False,145.91407021257328,150.913964403735,4.999894191161729
26.jpg,True,150.913964403735,154.21391910110833,3.299954697373323
27.jpg,False,154.21391910110833,157.09736501754378,2.8834459164354485
28.jpg,True,157.09736501754378,164.2307588000258,7.133393782482017
29.jpg,False,164.2307588000258,165.9821648762154,1.7514060761895962
30.jpg,False,165.9821648762154,167.9638137203001,1.9816488440847024
31.jpg,True,167.9638137203001,172.01549363246886,4.051679912168765
32.jpg,False,172.01549363246886,174.2476159625512,2.2321223300823476
33.jpg,False,174.2476159625512,177.3474864922755,3.099870529724285
34.jpg,False,177.3474864922755,180.2309423389961,2.883455846720608
