image,FE?,start time,end time,duration
01.jpg,True,0,21.977869859241764,21.977869859241764
02.jpg,False,21.977869859241764,33.77940158768615,11.801531728444388
03.jpg,True,33.77940158768615,54.896494303276995,21.117092715590843
04.jpg,False,54.896494303276995,64.1640865632653,9.267592259988305
05.jpg,False,64.1640865632653,69.54693512206723,5.382848558801925
06.jpg,False,69.54693512206723,77.63044089412142,8.083505772054195
07.jpg,False,77.63044089412142,83.26518433851015,5.634743444388732
08.jpg,True,83.26518433851015,90.6157201113092,7.350535772799049
09.jpg,False,90.6157201113092,95.81639085030474,5.200670738995541
10.jpg,True,95.81639085030474,101.41685462859459,5.60046377828985
11.jpg,False,101.41685462859459,108.30012762120168,6.88327299260709
12.jpg,False,108.30012762120168,111.90218298354011,3.602055362338433
13.jpg,False,111.90218298354011,113.66722025119816,1.7650372676580446
14.jpg,False,113.66722025119816,114.91729173208296,1.2500714808847988
15.jpg,False,114.91729173208296,116.31703443512379,1.399742703040829
16.jpg,True,116.31703443512379,121.10053003720532,4.78349560208153
17.jpg,False,121.10053003720532,126.06725332929636,4.9667232920910465
18.jpg,True,126.06725332929636,132.43411413862486,6.3668608093285
19.jpg,False,132.43411413862486,136.21745017140347,3.7833360327786068
20.jpg,False,136.21745017140347,139.4007162128255,3.18326604142203
21.jpg,True,139.4007162128255,146.93802957922162,7.53731336639612
22.jpg,True,146.93802957922162,152.28807500169205,5.35004542247043
23.jpg,False,152.28807500169205,156.38831295171985,4.100237950027804
24.jpg,False,156.38831295171985,157.78874118645035,1.400428234730498
25.jpg,False,157.78874118645035,158.88830079569016,1.0995596092398046
26.jpg,True,158.88830079569016,163.18822604465822,4.299925248968066
27.jpg,False,163.18822604465822,165.6383977871301,2.4501717424718663
28.jpg,True,165.6383977871301,169.2217277247546,3.5833299376245122
29.jpg,False,169.2217277247546,171.48841701420315,2.26668928944855
30.jpg,False,171.48841701420315,173.5883786285267,2.099961614323547
31.jpg,True,173.5883786285267,176.45523173334368,2.8668531048169825
32.jpg,False,176.45523173334368,180.40505197815946,3.9498202448157826
33.jpg,False,180.40505197815946,182.00514593915432,1.6000939609948546
34.jpg,False,182.00514593915432,183.4055875283957,1.4004415892413817
