image,FE?,start time,end time,duration
01.jpg,True,0,15.990887085534268,15.990887085534268
02.jpg,False,15.990887085534268,21.391069460248218,5.40018237471395
03.jpg,True,21.391069460248218,27.258046522330005,5.866977062081787
04.jpg,False,27.258046522330005,32.69158128053277,5.433534758202768
05.jpg,False,32.69158128053277,35.25836634580446,2.566785065271688
06.jpg,False,35.25836634580446,39.09180063697568,3.8334342911712156
07.jpg,False,39.09180063697568,41.7763012860396,2.6845006490639207
08.jpg,True,41.7763012860396,44.41476584572865,2.638464559689055
09.jpg,False,44.41476584572865,49.52475704202243,5.109991196293777
10.jpg,True,49.52475704202243,52.90981936822118,3.3850623261987494
11.jpg,False,52.90981936822118,57.15870811861896,4.248888750397782
12.jpg,False,57.15870811861896,59.859198914106855,2.7004907954878945
13.jpg,False,59.859198914106855,61.12534066849912,1.2661417543922653
14.jpg,False,61.12534066849912,62.591977156248504,1.4666364877493834
15.jpg,False,62.591977156248504,64.57698380439888,1.9850066481503745
16.jpg,True,64.57698380439888,67.944588699821,3.3676048954221187
17.jpg,False,67.944588699821,71.1264165628836,3.1818278630626082
18.jpg,True,71.1264165628836,76.0951526198296,4.968736056946
19.jpg,False,76.0951526198296,78.3596493721152,2.264496752285595
20.jpg,False,78.3596493721152,80.7111110578453,2.3514616857301007
21.jpg,True,80.7111110578453,85.21173854876088,4.500627490915576
22.jpg,True,85.21173854876088,94.92699190271287,9.715253353951994
23.jpg,False,94.92699190271287,98.89381689455513,3.966824991842259
24.jpg,False,98.89381689455513,101.96058637956048,3.066769485005352
25.jpg,False,101.96058637956048,107.86028542361692,5.899699044056433
26.jpg,True,107.86028542361692,109.944775320585,2.08448989696808
27.jpg,False,109.944775320585,111.81163013750665,1.8668548169216592
28.jpg,True,111.81163013750665,118.34735226227167,6.535722124765016
29.jpg,False,118.34735226227167,119.88014153044696,1.5327892681752928
30.jpg,False,119.88014153044696,123.27800432891672,3.3978627984697596
31.jpg,True,123.27800432891672,127.66136138648562,4.383357057568901
30.jpg,False,127.66136138648562,131.12850329120192,3.4671419047163
31.jpg,True,131.12850329120192,133.21140982227826,2.0829065310763326
32.jpg,False,133.21140982227826,135.19494918607597,1.9835393637977177
33.jpg,False,135.19494918607597,139.39503712041005,4.2000879343340785
34.jpg,False,139.39503712041005,142.1949344618688,2.7998973414587454
