image,FE?,start time,end time,duration
01.jpg,True,0,40.092553283669986,40.092553283669986
02.jpg,False,40.092553283669986,65.583545321977,25.490992038307013
03.jpg,True,65.583545321977,82.92033347932738,17.336788157350384
04.jpg,False,82.92033347932738,88.82084338204004,5.900509902712656
05.jpg,False,88.82084338204004,118.36116459575715,29.540321213717107
06.jpg,False,118.36116459575715,124.9112489859981,6.550084390240954
07.jpg,False,124.9112489859981,133.57909381750505,8.667844831506955
08.jpg,True,133.57909381750505,150.1478111781471,16.56871736064204
09.jpg,False,150.1478111781471,155.21687250310788,5.069061324960785
10.jpg,True,155.21687250310788,172.3671152299503,17.150242726842407
11.jpg,False,172.3671152299503,181.63409900350962,9.266983773559332
12.jpg,False,181.63409900350962,198.3855293917586,16.75143038824899
13.jpg,False,198.3855293917586,200.36886398633942,1.9833345945808105
14.jpg,False,200.36886398633942,205.30222291013342,4.933358923794003
15.jpg,False,205.30222291013342,212.70222722465405,7.400004314520629
16.jpg,True,212.70222722465405,231.41898963862332,18.716762413969263
17.jpg,False,231.41898963862332,236.6192306362209,5.200240997597575
18.jpg,True,236.6192306362209,255.72782988130348,19.108599245082587
19.jpg,False,255.72782988130348,262.51117515951046,6.78334527820698
20.jpg,False,262.51117515951046,270.0945311213436,7.583355961833149
21.jpg,True,270.0945311213436,281.2956699531351,11.201138831791468
22.jpg,True,281.2956699531351,286.4292178261676,5.133547873032512
23.jpg,False,286.4292178261676,289.9292142307095,3.499996404541889
24.jpg,False,289.9292142307095,294.31305821437854,4.383843983669067
25.jpg,False,294.31305821437854,299.8128669708967,5.499808756518178
26.jpg,True,299.8128669708967,305.8299515025865,6.017084531689761
27.jpg,False,305.8299515025865,309.04615833453136,3.2162068319448736
28.jpg,True,309.04615833453136,315.9818176588451,6.935659324313747
29.jpg,False,315.9818176588451,320.9509598299628,4.96914217111771
30.jpg,False,320.9509598299628,328.45107300090604,7.500113170943223
31.jpg,True,328.45107300090604,332.83443861905835,4.383365618152311
32.jpg,False,332.83443861905835,338.1841577120067,5.349719092948362
33.jpg,False,338.1841577120067,344.8011804020207,6.617022690013982
34.jpg,False,344.8011804020207,350.80123142310185,6.000051021081163
