image,FE?,start time,end time,duration
01.jpg,True,0,25.210736960259965,25.210736960259965
02.jpg,False,25.210736960259965,40.9480978550273,15.737360894767335
03.jpg,True,40.9480978550273,67.01666335086338,26.068565495836083
04.jpg,False,67.01666335086338,70.91699964490545,3.900336294042063
05.jpg,False,70.91699964490545,91.35232801697566,20.435328372070217
06.jpg,False,91.35232801697566,106.08306267614535,14.730734659169684
07.jpg,False,106.08306267614535,114.98649858699355,8.903435910848202
08.jpg,True,114.98649858699355,128.68844913350767,13.701950546514126
09.jpg,False,128.68844913350767,139.82208569419163,11.133636560683954
10.jpg,True,139.82208569419163,150.021957559351,10.199871865159366
11.jpg,False,150.021957559351,160.08980465086643,10.067847091515432
12.jpg,False,160.08980465086643,173.53821667937154,13.448412028505118
13.jpg,False,173.53821667937154,180.94053303683177,7.402316357460222
14.jpg,False,180.94053303683177,187.7580734025687,6.817540365736932
15.jpg,False,187.7580734025687,198.30845501634758,10.550381613778882
16.jpg,True,198.30845501634758,204.1083194851526,5.799864468805026
17.jpg,False,204.1083194851526,209.42700919508934,5.318689709936734
18.jpg,True,209.42700919508934,215.31044518125418,5.883435986164841
19.jpg,False,215.31044518125418,226.07729489608028,10.766849714826094
20.jpg,False,226.07729489608028,229.9462025413959,3.8689076453156304
21.jpg,True,229.9462025413959,235.3645854057104,5.418382864314481
22.jpg,True,235.3645854057104,241.96458246085967,6.599997055149288
23.jpg,False,241.96458246085967,249.0320545987197,7.0674721378600225
24.jpg,False,249.0320545987197,258.2319572819979,9.199902683278196
25.jpg,False,258.2319572819979,262.3652986736852,4.133341391687281
26.jpg,True,262.3652986736852,271.71666824752174,9.351369573836564
27.jpg,False,271.71666824752174,274.31612735548697,2.599459107965231
28.jpg,True,274.31612735548697,283.84942169820715,9.533294342720183
29.jpg,False,283.84942169820715,286.66631248670456,2.8168907884974033
30.jpg,False,286.66631248670456,290.7688176222,4.1025051354954485
31.jpg,True,290.7688176222,297.6684896148072,6.899671992607182
32.jpg,False,297.6684896148072,303.90526171249803,6.236772097690846
33.jpg,False,303.90526171249803,308.5041075401241,4.598845827626064
34.jpg,False,308.5041075401241,313.08782475865155,4.583717218527454
