image,FE?,start time,end time,duration
01.jpg,True,0,17.622553170658648,17.622553170658648
02.jpg,False,17.622553170658648,32.47630241603474,14.853749245376093
03.jpg,True,32.47630241603474,37.776507767353905,5.300205351319164
04.jpg,False,37.776507767353905,58.82871706614969,21.052209298795788
05.jpg,False,58.82871706614969,71.79654672829201,12.967829662142321
06.jpg,False,71.79654672829201,88.26337942466489,16.466832696372876
07.jpg,False,88.26337942466489,97.81347032095073,9.550090896285838
08.jpg,True,97.81347032095073,115.86594465546659,18.052474334515864
09.jpg,False,115.86594465546659,133.78139277987066,17.915448124404065
10.jpg,True,133.78139277987066,144.8824885005597,11.101095720689045
11.jpg,False,144.8824885005597,158.93961226026295,14.057123759703245
12.jpg,False,158.93961226026295,169.41483501525363,10.475222754990682
13.jpg,False,169.41483501525363,171.71484758218867,2.300012566935038
14.jpg,False,171.71484758218867,172.94816565484507,1.2333180726564024
15.jpg,False,172.94816565484507,190.63830499036703,17.690139335521962
16.jpg,True,190.63830499036703,197.1373004912748,6.498995500907768
17.jpg,False,197.1373004912748,203.11587471546954,5.978574224194745
18.jpg,True,203.11587471546954,213.9047840318235,10.788909316353966
19.jpg,False,213.9047840318235,218.10492504178546,4.200141009961953
20.jpg,False,218.10492504178546,224.41649611125467,6.31157106946921
21.jpg,True,224.41649611125467,243.84070325552602,19.42420714427135
22.jpg,True,243.84070325552602,256.6076283034927,12.766925047966652
23.jpg,False,256.6076283034927,262.9073159105901,6.2996876070974395
24.jpg,False,262.9073159105901,271.70841652795207,8.801100617361953
25.jpg,False,271.70841652795207,271.9067813876318,0.19836485967971385
26.jpg,True,271.9067813876318,273.9091547243588,2.0023733367270324
25.jpg,False,273.9091547243588,282.5559949608869,8.646840236528078
26.jpg,True,282.5559949608869,298.1764798940858,15.620484933198895
27.jpg,False,298.1764798940858,306.0234827132663,7.847002819180489
28.jpg,True,306.0234827132663,315.0113438030239,8.987861089757644
27.jpg,False,315.0113438030239,316.9116095578647,1.9002657548408024
28.jpg,True,316.9116095578647,324.3114782727207,7.399868714855984
29.jpg,False,324.3114782727207,330.5077112041763,6.196232931455597
30.jpg,False,330.5077112041763,341.8580911743338,11.350379970157519
31.jpg,True,341.8580911743338,353.64741448059794,11.789323306264123
32.jpg,False,353.64741448059794,356.1484638371621,2.501049356564181
33.jpg,False,356.1484638371621,357.7482770109491,1.5998131737869699
32.jpg,False,357.7482770109491,362.4470118591562,4.698734848207096
33.jpg,False,362.4470118591562,368.4605995628517,6.013587703695521
34.jpg,False,368.4605995628517,375.07750240465975,6.616902841808042
